ELY	1021	 CALLAWAY GOLF CO
EMAN	3116	 EMAGIN CORP
EMBH	-1	 ISHARES INTEREST RATE HEDGED EMERGING MARKETS BOND ETF
EMBU	-1	 DIREXION SHARES ETF TRUST - DIREXION DAILY EMERGING MARKETS BOND BULL 3X SHARES
EMCF	1032	 EMCLAIRE FINANCIAL CORP
EMCI	1032	 EMC INSURANCE GROUP INC
EMD	1031	 WESTERN ASSET EMERGING MARKETS
EMDV	-1	 PROSHARES TR MSCI EMERGING MKTS DIVID GROWERS ETF
EME	3105	 EMCOR GROUP INC
EMES	3095	 EMERGE ENERGY SERVICES LP
EMF	1031	 TEMPLETON EMERGING MKT FUND
EMGF	-1	 ISHARES INC FACTORSELECT MSCI EMERGING ETF
EMHY	-1	 ISHARES EMERGING MARKETS HIGH
EMI	1031	 EATON VANCE MICH MUNI INC TST
EMITF	-1	 -10
EMJ	1031	 EATON VANCE NEW JERSEY MUNICIP
EMKR	3116	 EMCORE CORP
EML	3106	 EASTERN CO/THE
EMMS	1021	 EMMIS COMMUNICATIONS CORP
EMN	1010	 EASTMAN CHEMICAL CO
EMO	1031	 CLEARBRIDGE ENERGY MIDSTREAM OPPORTUNITY FUND INC
EMP	-1	 -10
EMQQ	-1	 EMERGING MARKETS INTERNET AND ECOMMERCE ETF
EMR	3106	 EMERSON ELECTRIC CO
EMSD	-1	 -10
EMTL	-1	 SSGA ACTIVE TRUST - SPDR DOUBLELINE EMERGING MARKETS FIXED INCOME ETF
EMX	1010	 EMX ROYALTY CORP
EMXC	-1	 BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - ISHARES MSCI EMERGING MARKETS EX CHINA ETF
ENB	3094	 ENBRIDGE INC
ENBL	3094	 ENABLE MIDSTREAM PARTNERS LP
ENDP	2063	 ENDO INTERNATIONAL PLC
ENFC	1032	 ENTEGRA FINANCIAL CORP
ENG	3105	 ENGLOBAL CORP
ENH_C	-1	 -10
ENIA	2074	 ENEL AMERICAS SA
ENIC	2074	 ENEL CHILE S.A.
ENJ	-1	 ENTERGY NEW ORLEANS  INC.  FIRST MORTGAGE BONDS  5.0%
ENLC	3094	 ENLINK MIDSTREAM LLC
ENLK	3094	 ENLINK MIDSTREAM PARTNERS LP
ENO	-1	 ENTERGY NEW ORLEANS INC 1ST MTG BD 5.5% SR DUE APRIL 1 2066
ENOR	-1	 ISHARES MSCI NORWAY CAPPED  ET
ENPH	3116	 ENPHASE ENERGY INC
ENR	3116	 ENERGIZER HOLDINGS INC
ENRJ	-1	 -10
ENS	3116	 ENERSYS COM STK
ENSG	2063	 ENSIGN GROUP INC/THE
ENSV	3095	 ENSERVCO CORP
ENT	1021	 GLOBAL EAGLE ENTERTAINMENT INC
ENTA	2063	 ENANTA PHARMACEUTICALS INC
ENTG	3116	 ENTEGRIS INC
ENTL	-1	 -10
ENTR	-1	 ENTREPRENEURSHARES SERIES TRUST - ENTREPRENEUR 30 FUND
ENV	1032	 ENVESTNET INC
ENVA	1032	 ENOVA INTERNATIONAL INC
ENX	1031	 EATON VANCE MUNICIPAL BOND FUN
ENZ	2064	 ENZO BIOCHEM INC.
ENZY	-1	 -10
EOCC	2074	 ENEL GENERACION CHILE S.A.
EOD	1031	 WELLS FARGO GLOBAL DIVIDEND OPPORTUNITY FUND
EOG	3094	 EOG RESOURCES INC
EOI	1031	 EATON VANCE ENHANCED EQUITY INCOME FUND
EOS	1031	 EATON VANCE ENHANCED EQUITY INCOME FUND 11
EOT	1031	 EATON VANCE NATIONAL MUNICIPAL OPPORTUNITES TRUST
EP_C	-1	 -10
EPAM	3116	 EPAM SYSTEMS INC
EPAY	3116	 BOTTOMLINE TECHNOLOGIES INC
EPC	2053	 EDGEWELL PERSONAL CARE CO
EPD	3094	 ENTERPRISE PRODS PARTNERS LP
EPE	3094	 EP ENERGY CORP
EPIX	2063	 ESSA PHARMA INC
EPM	3094	 EVOLUTION PETROLEUM CORP
EPR	1042	 EPR PROPERTIES
EPR_C	-1	 -10
EPR_E	-1	 -10
EPR_F	-1	 -10
EPRF	-1	 INNOVATOR ETFS TRUST II
EPZM	2063	 EPIZYME INC
EQBK	1032	 EQUITY BANCSHARES INC
EQC	1042	 EQUITY COMMONWEALTH
EQC_D	-1	 -10
EQCO	-1	 -10
EQFN	1032	 EQUITABLE FINANCIAL CORP.
EQGP	3094	 EQGP HOLDINGS LP
EQIX	1042	 EQUINIX INC
EQM	3094	 EQM MIDSTREAM PARTNERS LP
EQR	1042	 EQUITY RESIDENTIAL
EQRR	-1	 PROSHARE ADVISORS LLC - PROSHARES EQUITIES FOR RISING RATES ETF
EQS	1031	 EQUUS TOTAL RETURN INC
EQT	3094	 EQT CORPORATION
ERA	3106	 ERA GROUP INC
ERC	1031	 WELLS FARGO MULTI-SECTOR INCOME FUND
ERF	3094	 ENERPLUS RESOURCES FD TRUST UTS
ERGF	-1	 ISHARES TR  EDGE MSCI MULTIFACTOR  ENERGY ETF
ERH	1031	 WELLS FARGO UTILITIES AND HIGH INCOME FUND
ERI	1021	 ELDORADO RESORTS INC
ERIC	3116	 TELEFONAKTIEBOLAGET LM ERICSSON
ERIE	1032	 ERIE INDEMNITY CO
ERII	3106	 ENERGY RECOVERY INC
ERJ	3105	 EMBRAER-EMPRESA BRASIL AERO AD
ERM	-1	 FIRST TRUST ADVISORS L.P. - EQUITYCOMPASS RISK MANAGER ETF
ERN	-1	 -10
EROS	1021	 EROS INTERNATIONAL PLC
ERYP	2063	 ERYTECH PHARMA SA
ES	2074	 EVERSOURCE ENERGY
ESBA	1042	 EMPIRE STATE REALTY OP LP
ESBK	1032	 ELMIRA SAVINGS BANK
ESCA	1021	 ESCALADE INC
ESDI	-1	 -10
ESDIW	-1	 -10
ESE	3116	 ESCO TECHNOLOGIES INC
ESEA	3106	 EUROSEAS LTD
ESES	3095	 ECO-STIM ENERGY SOLUTIONS INC
ESG	-1	 FLEXSHARES TRUST
ESGD	-1	 BLACKROCK FUND ADVISORS - ISHARES MSCI EAFE ESG SELECT ETF
ESGE	-1	 BLACKROCK FUND ADVISORS - ISHARES MSCI EM ESG SELECT ETF
ESGF	-1	 OPPENHEIMER REVENUE WEIGHTED ETF TRUST - OPPENHEIMER GLOBAL ESG ETF
ESGG	-1	 FLEXSHARES TRUST
ESGL	-1	 OPPENHEIMER REVENUE WEIGHTED ETF TRUST - OPPENHEIMER ESG REVENUE ETF
ESGN	-1	 COLUMBIA MANAGEMENT INVESTMENT ADVISERS LLC - COLUMBIA SUSTAINABLE INTERNATIONAL EQUITY INCOME ETF
ESGR	1032	 ENSTAR GROUP LTD
ESGS	-1	 COLUMBIA MANAGEMENT INVESTMENT ADVISERS LLC - COLUMBIA SUSTAINABLE U.S. EQUITY INCOME ETF
ESGU	-1	 BLACKROCK FUND ADVISORS - ISHARES MSCI USA ESG OPTIMIZED ETF
ESGW	-1	 COLUMBIA MANAGEMENT INVESTMENT ADVISERS LLC - COLUMBIA SUSTAINABLE GLOBAL EQUITY INCOME ETF
ESIO	3116	 ELECTRO SCIENTIFIC INDUSTRIES INC
ESL	3105	 ESTERLINE TECHNOLOGIES CORP
ESLT	3105	 ELBIT SYSTEMS LTD
ESNC	3106	 ENSYNC INC
ESND	3106	 ESSENDANT INC
ESNT	1032	 ESSENT GROUP LTD
ESP	3116	 ESPEY MFG & ELECTRS CORP
ESPR	2063	 ESPERION THERAPEUTICS INC
ESQ	1032	 ESQUIRE FINANCIAL HOLDINGS INC
ESRT	1042	 EMPIRE STATE REALTY TRUST INC
ESRX	2063	 EXPRESS SCRIPTS HOLDING CO
ESS	1042	 ESSEX PROPERTY TRUST INC
ESSA	1032	 ESSA BANCORP INC
ESTE	3094	 EARTHSTONE ENERGY INC
ESV	3094	 ENSCO ROWAN PLC
ESXB	1032	 COMMUNITY BANKERS TRUST CORP
ETB	1031	 EATON VANCE TAX-MANAGED BUY-WRITE INCM FD
ETE	-1	 -10
ETFC	1032	 E*TRADE FINANCIAL CORP
ETG	1031	 EATON VANCE TAX ADV GLB DVD INCM FD SBI
ETH	1021	 ETHAN ALLEN INTERIORS INC
ETHO	-1	 ETF MANAGERS TR  ETHO CLIMATE LEADERSHIP US ETF (DE)
ETJ	1031	 EATON VANCE RISK-MANAGED DIVERSIFIED EQUITY INCOME FUND
ETM	1021	 ENTERCOM COMMUNICATIONS CL-A
ETMW	-1	 -10
ETN	3106	 EATON CORP PLC
ETO	1031	 EATON VANCE TAX-ADVANTAGED GLOBAL DIV OPPORTS FDS BENE INT
ETP	3094	 ENERGY TRANSFER OPERATING L.P
ETR	2074	 ENTERGY CORP (NEW)
ETSY	1021	 ETSY INC
ETV	1031	 EATON VANCE TAX-MANAGED BUY-WRITE OPS FD
ETW	1031	 EATON VANCE TAX-MANAGED GLOBAL BUY-WRITE OPPORTUNITIES FD
ETX	1031	 EATON VANCE MUNICIPAL INCOME 2
ETY	1031	 EATON VANCE TAX-MANAGED DIVERSIFIED EQUITY INCOME FUND
EUDV	-1	 ProShares MSCI Europe Dividend Growers ETF
EUFL	-1	 DIREXION SHARES ETF TRUST - DIREXION DAILY EUROPEAN FINANCIALS BULL 2X SHARES
EURN	3106	 EURONAX SA
EURZ	-1	 DBX ETF TR X-TRACKER MSCI SO EUROPE  HEDGED EQTY ETF
EUXL	-1	 DIREXION SHARES ETF TRUST - DIREXION DAILY EURO STOXX 50 BULL 3X SHARES
EV	1031	 EATON VANCE CORP NON-VTG
EVA	1010	 ENVIVA PARTNERS LP
EVAR	-1	 -10
EVBG	3116	 EVERBRIDGE INC
EVBN	1032	 EVANS BANCORP INC
EVC	1021	 ENTRAVISION COMMUNICATNS CL A
EVEP	-1	 -10
EVF	1031	 EATON VANCE SR INCM TST SBI
EVG	1031	 EATON VANCE SHORT DURATION DIVERSIFIED INCOME FUND
EVGBC	2063	 EATON VANCE MANAGEMENT - EATON VANCE GLOBAL INCOME BUILDER NEXTSHARES
EVGN	2063	 EVOGENE LTD
EVH	3116	 EVOLENT HEALTH INC CLASS A COM
EVHC	2063	 Envision Healthcare Corp
EVI	1021	 EVI INDUSTRIES INC
EVIX	-1	 VelocityShares 1x Long VSTOXX Futures ETN
EVJ	1031	 EATON VANCE NJ MUNI INC TST
EVK	1021	 EVER-GLORY INTERNATIONAL GROUP INC
EVLMC	-1	 EATON VANCE MANAGEMENT - EATON VANCE TABS 5-TO-15 YEAR LADDERED MUNICIPAL BOND NEXTSHARES
EVLV	1021	 EVINE LIVE INC
EVM	1031	 EATON VANCE INSURED CALIF MUNI BOND
EVN	1031	 EATON VANCE MUNI INC TRUST SBI
EVO	1031	 EATON VANCE OHIO MUNI INC TST
EVOK	2063	 EVOKE PHARMA INC
EVOL	3116	 EVOLVING SYSTEMS INC
EVP	1031	 EATON VANCE PENN MUNI INC TST
EVR	1032	 EVERCORE INC
EVRI	1021	 EVERI HOLDINGS INC
EVSTC	-1	 EATON VANCE MANAGEMENT - EATON VANCE NEXTSHARES TRUST EATON VANCE STOCK NEXTSHARES
EVT	1031	 EATON VANCE TAX-ADVTG DIVIDEND INCM FD
EVTC	3116	 EVERTEC INC
EVV	1031	 EATON VANCE LTD DUR INCM FD SBI
EVY	1031	 EATON VANCE NY MUNI INC TST
EW	2063	 EDWARDS LIFESCIENCES CORP
EWBC	1032	 EAST WEST BANCORP INC
EWGS	-1	 ISHARES MSCI GERMANY SMALL-CAP
EWMC	-1	 INVESCO CAPITAL MANAGEMENT LLC
EWRE	-1	 INVESCO CAPITAL MANAGEMENT LLC
EWSC	-1	 INVESCO CAPITAL MANAGEMENT LLC
EWUS	-1	 ISHARES MSCI UNITED KINGDOM SM
EXA	-1	 -10
EXAC	-1	 -10
EXAS	2064	 EXACT SCIENCES CORP
EXC	2074	 EXELON CORPORATION
EXD	1031	 EATON VANCE TAX MNGD BUY WRI
EXEL	2063	 EXELIXIS INC
EXFO	3116	 EXFO ELECTRO OPTICAL ENGINEERING INC
EXG	1031	 EATON VANCE TAX-MANAGED GLOBAL DIVERSIFIED EQUITY INCOME FUN
EXIV	-1	 VelocityShares 1x Daily Inverse VSTOXX Futures ETN
EXK	1010	 ENDEAVOUR SILVER CORP
EXLS	3105	 EXLSERVICE HOLDINGS INC
EXP	1010	 EAGLE MATERIALS INC
EXPD	3106	 EXPEDITORS INTERNATIONAL WASHINGTON INC
EXPE	1021	 EXPEDIA GROUP INC
EXPO	3105	 EXPONENT INC
EXPR	1021	 EXPRESS INC
EXR	1042	 EXTRA SPACE STORAGE INC
EXTN	3095	 EXTERRAN CORP
EXTR	3116	 EXTREME NETWORKS
EXXI	-1	 -10
EYE	1021	 NATIONAL VISION HOLDINGS INC
EYEG	2063	 EYEGATE PHARMACEUTICALS INC
EYEGW	-1	 -10
EYES	2063	 SECOND SIGHT MEDICAL PRODUCTS INC
EYESW	-1	 -10
EYLD	-1	 CAMBRIA INVESTMENT MANAGEMENT LP - CAMBRIA EMERGING SHAREHOLDER YIELD ETF
EZPW	1032	 EZCORP INC
EZT	-1	 ENTERGY TEXAS INC 1ST MTG BONDS 5.625 SERIES JUNE 1  2064
F	1020	 FORD MOTOR CO(NEW)
FAAR	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST ALTERNATIVE ABSOLUTE RETURN STRATEGY ETF
FAC	-1	 -10
FAF	1032	 FIRST AMERICAN FINANCIAL CORP
FALN	-1	 BLACKROCK FUND ADVISORS - ISHARES FALLEN ANGELS USD BOND ETF
FANG	3094	 DIAMONDBACK ENERGY INC
FANH	1032	 FANHUA INC
FANZ	-1	 EXCHANGE TRADED CONCEPTS TRUST - PROSPORTS SPONSORS ETF
FARM	2053	 FARMER BROS CO
FARO	3116	 FARO TECHNOLOGIES INC
FAST	3106	 FASTENAL CO
FAT	1021	 FAT BRANDS INC
FATE	2063	 FATE THERAPEUTICS INC
FAX	1031	 ABERDEEN ASIA-PACIFIC INCOME FUND
FB	3116	 FACEBOOK INC
FBC	1032	 FLAGSTAR BANCORP INC
FBHS	1021	 FORTUNE BRANDS HOME & SECURITY
FBIO	2063	 FORTRESS BIOTECH INC
FBIZ	1032	 FIRST BUSINESS FINANCIAL SERVICES INC
FBK	1032	 FB FINANCIAL CORP
FBM	3106	 Foundation Building Materials
FBMS	1032	 FIRST BANCSHARES INC/MS
FBNC	1032	 FIRST BANCORP/TROY NC
FBNK	1032	 FIRST CONNECTICUT BANCORP INC/FARMINGTON CT
FBP	1032	 FIRST BANCORP (HOLDING CORP)
FBR	1010	 VOTORANTIM CELULOSE  PAPEL ADS (EA REPTS ONE PFD SH)
FBSS	1032	 FAUQUIER BANKSHARES INC (VA)
FC	2053	 FRANKLIN COVEY CO.
FCAL	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST CALIFORNIA MUNICIPAL HIGH INCOME ETF
FCAP	1032	 FIRST CAP INC
FCAU	1020	 FIAT CHRYSLER AUTOMOBILES NV
FCB	1032	 FCB FINANCIAL HOLDINGS INC
FCBC	1032	 FIRST COMMUNITY BANKSHARES INC.
FCCO	1032	 FIRST COMMUNITY CORP (SC)
FCCY	1032	 1ST CONSTITUTION BANCORP
FCE-A	-1	 -10
FCEF	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST CEF INCOME OPPORTUNITY ETF
FCEL	2074	 FUELCELL ENERGY INC
FCF	1032	 FIRST COMMONWEALTH FINL CORP
FCFS	1032	 FIRSTCASH INC
FCN	3105	 FTI CONSULTING INC
FCNCA	-1	 -10
FCO	1031	 ABERDEEN GLOBAL INCOME FUND INC
FCPT	1042	 FOUR CORNERS PPTY TR INC COM STK W.I. (MD)
FCRE	-1	 -10
FCSC	2063	 FIBROCELL SCIENCE INC
FCVT	-1	 FIRST TRUST ADVISORS L.P. - FIRST TRUST SSI STRATEGIC CONVERTIBLE SECURITIES ETF
FCX	1010	 FREEPORT-MCMORAN INC
FDBC	1032	 FIDELITY D&D BANCORP INC
FDC	3105	 FIRST DATA CORP.
FDEF	1032	 FIRST DEFIANCE FINANCIAL CORP
FDEU	1031	 FIRST TR DYNAMIC EUROPE EQUITY  INCOME FD COM SHS (MA)
FDLO	-1	 FIDELITY COVINGTON TRUST - FIDELITY LOW VOLATILITY FACTOR ETF
FDMO	-1	 FIDELITY COVINGTON TRUST - FIDELITY MOMENTUM FACTOR ETF
FDP	2053	 FRESH DEL MONTE PRODUCE(ORD)
FDRR	-1	 FIDELITY COVINGTON TRUST - FIDELITY DIVIDEND ETF FOR RISING RATES
FDS	1032	 FACTSET RESEARCH SYSTEMS INC
FDUS	1031	 FIDUS INVESTMENT CORP
FDVV	-1	 FIDELITY COVINGTON TRUST - FIDELITY CORE DIVIDEND ETF
FDX	3106	 FEDEX CORPORATION
FE	2074	 FIRSTENERGY CORP
FEDU	2053	 FOUR SEASONS EDUCATION (CAYMAN) INC
FEIM	3116	 FREQUENCY ELECTRONICS INC
FELE	3106	 FRANKLIN ELECTRIC CO INC
FELP	1010	 FORESIGHT ENERGY LP
FEN	1031	 FIRST TRUST ENERGY INCOME AND
FENC	2063	 FENNEC PHARMACEUTICALS INC
FENG	3116	 PHOENIX NEW MEDIA LTD
FET	3095	 FORUM ENERGY TECHNOLOGIES INC
FEYE	3116	 FIREEYE INC
FF	1010	 FUTUREFUEL CORP
FFBC	1032	 FIRST FINANCIAL BANCORP
FFBCW	-1	 -10
FFBW	1032	 FFBW INC
FFC	1031	 FLAHERTY & CRUMRINE PREFERRED
FFG	1032	 FBL FINANCIAL GROUP INC CL-A
FFHG	-1	 NORTHERN LIGHTS FUND TRUST IV - FORMULA FOLIOS HEDGED GROWTH ETF
FFHL	1021	 FUWEI FILMS HOLDINGS CO LTD
FFIC	1032	 FLUSHING FINANCIAL CORP
FFIN	1032	 FIRST FINANCIAL BANKSHARES INC
FFIU	-1	 SPINNAKER ETF TRUST - FIELDSTONE/UVA UNCONSTRAINED MEDIUM-TERM FIXED INCOME ETF
FFIV	3116	 F5 NETWORKS INC
FFKT	1032	 FARMERS CAPITAL BANK CORP
FFNW	1032	 FIRST FINANCIAL NORTHWEST INC
FFSG	-1	 NORTHERN LIGHTS FUND TRUST IV - FORMULAFOLIOS SMART GROWTH ETF
FFTG	-1	 NORTHERN LIGHTS FUND TRUST IV - FORMULAFOLIOS TACTICAL GROWTH ETF
FFTI	-1	 NORTHERN LIGHTS FUND TRUST IV - FORMULA FOLIOS INCOME ETF
FFTY	-1	 INNOVATOR IBD 50 ETF
FFWM	1032	 FIRST FOUNDATION INC
FGBI	1032	 First Guaranty Bancshares  Inc
FGEN	2063	 FIBROGEN INC
FGL	-1	 -10
FGP	3095	 FERRELLGAS PARTNERS LP COM UTS
FH	-1	 -10
FHB	1032	 FIRST HAWAIIAN INC
FHN	1032	 FIRST HORIZON NATIONAL CORPORATION
FHN_A	-1	 -10
FI	3095	 FRANK'S INTERNATIONAL NV
FIBK	1032	 FIRST INTERSTATE BANCSYSTEM INC
FIBR	-1	 ISHARES EDGE U.S. FIXED INCOME
FICO	3116	 FAIR ISAAC CORPORATION
FIEE	-1	 UBS AG LONDON BRH FI ENHANCED EUROPE 50 ETN
FIG	-1	 -10
FIHD	-1	 UBS AG LONDON BRH FI ENHANCED GLOBAL HIGH YIELD ETN
FII	1031	 FEDERATED INVESTORS INC CL B
FINL	-1	 -10
FINX	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X FINTECH THEMATIC ETF
FIS	3105	 FIDELITY NATIONAL INFORMATION SERVICES  INC.
FISI	1032	 FINANCIAL INSTITUTIONS INC
FISK	1042	 EMPIRE STATE REALTY OP LP
FISV	3105	 FISERV INC
FIT	3116	 FITBIT INC
FITB	1032	 FIFTH THIRD BANCORP
FITBI	-1	 -10
FIV	1031	 FIRST TRUST SENIOR FLOATING RATE 2022 TARGET TERM FUND
FIVE	1021	 FIVE BELOW INC
FIVN	3116	 FIVE9 INC
FIX	3105	 COMFORT SYSTEMS USA INC
FIXD	-1	 FIRST TRUST EXCHANGE TRADED FUND VIII - FIRST TRUST TCW OPPORTUNISTIC FIXED INCOME ETF
FIZZ	2053	 NATIONAL BEVERAGE CORP
FL	1021	 FOOT LOCKER INC.
FLAT	-1	 IPATH US TREASURY FLATTENER ETN
FLAU	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE AUSTRALIA ETF
FLBR	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE BRAZIL ETF
FLC	1031	 FLAHERTY & CRUMRINE TOTAL RETU
FLCA	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE CANADA ETF
FLCH	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE CHINA ETF
FLCO	-1	 Franklin Liberty Investment Grade Corporate ETF
FLDM	2064	 FLUIDIGM CORP
FLEU	-1	 Barclays ETN+ FI Enhanced Europe 50 ETN Series B
FLEX	3116	 FLEX LTD
FLGB	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE UNITED KINGDOM ETF
FLGR	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE GERMANY ETF
FLGT	2064	 FULGENT GENETICS INC
FLHK	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE HONG KONG ETF
FLIC	1032	 FIRST LONG ISLAND CORP
FLIO	-1	 Franklin Liberty International Opportunities ETF
FLIR	3116	 FLIR SYSTEMS INC
FLJH	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE JAPAN HEDGED ETF
FLJP	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE JAPAN ETF
FLKR	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE SOUTH KOREA ETF
FLKS	2063	 FLEX PHARMA INC
FLL	1021	 FULL HOUSE RESORTS INC
FLLV	-1	 Franklin Liberty US Low Volatility ETF
FLMB	-1	 FRANKLIN ADVISERS  INC - FRANKLIN LIBERTY MUNICIPAL BOND ETF
FLMX	-1	 FRANKLIN TEMPLETON ETF TRUST - FRANKLIN FTSE MEXICO ETF
FLO	2053	 FLOWER FOODS INC
FLOW	3106	 SPX FLOW INC
FLQD	-1	 Franklin LibertyQ Global Dividend ETF
FLQE	-1	 Franklin LibertyQ Emerging Markets ETF
FLQG	-1	 Franklin LibertyQ Global Equity ETF
FLQH	-1	 Franklin LibertyQ International Equity Hedged ETF
FLQL	-1	 Franklin LibertyQ U.S. Equity ETF
FLQM	-1	 Franklin LibertyQ U.S. Mid Cap Equity ETF
FLQS	-1	 Franklin LibertyQ U.S. Small Cap Equity ETF
FLR	3105	 FLUOR CORPORATION (NEW)
FLS	3106	 FLOWSERVE CORP
FLT	3105	 FLEETCOR TECHNOLOGIES INC
FLWS	1021	 1-800-FLOWERS.COM INC
FLXN	2063	 FLEXION THERAPEUTICS INC
FLXS	1021	 FLEXSTEEL INDUSTRIES INC
FLY	3105	 FLY LEASING LTD
FMAO	1032	 FARMERS & MERCHANTS BANCORP INC/ARCHBOLD OH
FMBH	1032	 FIRST MID-ILLINOIS BANCSHARES INC
FMBI	1032	 FIRST MIDWEST BANCORP INC/IL
FMC	1010	 FMC CORP NEW
FMCI	-1	 -10
FMCIR	-1	 -10
FMCIU	-1	 -10
FMCIW	-1	 -10
FMDG	-1	 SPINNAKER ETF TRUST - FIELDSTONE MERLIN DYNAMIC LARGE CAP GROWTH ETF
FMHI	-1	 FIRST TRUST EXCHANGE-TRADED FUND III - FIRST TRUST MUNICIPAL HIGH INCOME ETF
FMI	2064	 FOUNDATION MEDICINE INC
FMN	1031	 FEDERATED PREMIER MUNICIPAL INCM FUND
FMNB	1032	 FARMERS NATIONAL BANC CORP
FMO	1031	 FIDUCIARY/CLAYMORE ENERGY INFRASTRUCTURE FUND
FMS	2063	 FRESENIUS MED CARE AG & CO. KGAA ADS (EA REPTG 1/3 OF ORD SH
FMSA	-1	 -10
FMX	2052	 FOMENTO ECON MEX SA ADS(RP10 U
FN	3116	 FABRINET
FNB	1032	 F N B CORP (PA)
FNB_E	-1	 -10
FNBG	1032	 FNB BANCORP/CA
FNCF	-1	 ISHARES TR EDGE MSCI MULTIFACTOR FINLS ETF
FND	1021	 FLOOR & DECOR HOLDINGS INC
FNF	1032	 FNF GROUP
FNFV	-1	 -10
FNG	-1	 ADVISORSHARES TRUST
FNGN	1031	 FINANCIAL ENGINES INC
FNHC	1032	 FEDNAT HOLDING CO
FNJN	3116	 FINJAN HOLDINGS INC
FNKO	1021	 FUNKO INC
FNLC	1032	 FIRST BANCORP INC
FNSR	3116	 FINISAR CORP
FNTE	-1	 -10
FNTEU	-1	 -10
FNTEW	-1	 -10
FNV	1010	 FRANCO-NEVADA CORP
FNWB	1032	 FIRST NORTHWEST BANCORP
FOANC	-1	 GABELLI FUNDS LLC - GABELLI FOOD OF ALL NATIONS NEXTSHARES
FOE	1010	 FERRO CORP
FOF	1031	 COHEN & STEERS CLOSED-END OPPORTUNITY FUND INC
FOGO	-1	 -10
FOLD	2063	 AMICUS THERAPEUTICS INC
FOMX	2063	 FOAMIX PHARMACEUTICALS LTD
FONR	2063	 FONAR CORP
FOR	1042	 FORESTAR GROUP INC
FORD	1021	 FORWARD INDUSTRIES INC
FORK	1021	 FULING GLOBAL INC
FORM	3116	 FORMFACTOR INC
FORR	3105	 FORRESTER RESEARCH INC
FORTY	-1	 -10
FOSL	1021	 FOSSIL GROUP INC
FOX	-1	 -10
FOXA	-1	 -10
FOXF	1020	 FOX FACTORY HOLDING CORP
FPAY	1032	 FLEXSHOPPER INC
FPEI	-1	 FIRST TRUST EXCHANGE-TRADED FUND III - FIRST TRUST INSTITUTIONAL PREFERRED SECURITIES AND INCOME ETF
FPH	1042	 FIVE POINT HOLDINGS LLC
FPI	1042	 FARMLAND PARTNERS INC
FPI_B	-1	 -10
FPP	-1	 -10
FPP-WS	-1	 -10
FPRX	2063	 FIVE PRIME THERAPEUTICS INC
FPT	-1	 -10
FQAL	-1	 FIDELITY COVINGTON TRUST - FIDELITY QUALITY FACTOR ETF
FR	1042	 FIRST INDUTRIAL REALTY TR INC
FRA	1031	 BLACKROCK FLOATING RATE INCOME
FRAC	3095	 KEANE GROUP INC
FRAN	1021	 FRANCESCA'S HOLDINGS CORP
FRBA	1032	 FIRST BANK/HAMILTON NJ
FRBK	1032	 REPUBLIC FIRST BANCORP INC
FRC	1032	 FIRST REPUBLIC BANK/SAN FRANCISCO CA
FRC_C	-1	 -10
FRC_D	-1	 -10
FRC_E	-1	 -10
FRC_F	-1	 -10
FRC_G	-1	 -10
FRC_H	-1	 -10
FRD	1010	 FRIEDMAN INDUSTRIES INC
FRED	2053	 FRED'S INC
FRGI	1021	 FIESTA RESTAURANT GROUP INC
FRME	1032	 FIRST MERCHANTS CORP
FRO	3106	 FRONTLINE LTD
FRPH	1042	 FRP HOLDINGS INC
FRPT	2053	 FRESHPET INC
FRSH	1021	 PAPA MURPHY'S HOLDINGS INC
FRSX	3116	 FORESIGHT AUTONOMOUS HOLDINGS LTD
FRT	1042	 FEDERAL REALTY INVEST TR SBI
FRT_C	-1	 -10
FRTA	1010	 FORTERRA INC
FSAC	3105	 FEDERAL STREET ACQUISITION CORP
FSACU	-1	 -10
FSACW	-1	 -10
FSAM	-1	 -10
FSB	1032	 FRANKLIN FINANCIAL NETWORK INC
FSBC	1032	 FSB COMMUNITY BANKSHARES INC
FSBK	-1	 -10
FSBW	1032	 FS BANCORP INC
FSCT	3116	 FORESCOUT TECHNOLOGIES INC
FSFG	1032	 FIRST SAVINGS FINANCIAL GROUP INC
FSI	1010	 FLEXIBLE SOLUTIONS INT'L INC
FSIC	-1	 -10
FSLR	3116	 FIRST SOLAR INC
FSM	1010	 FORTUNA SILVER MINES INC
FSNN	3084	 FUSION CONNECT INC
